The simulation ran with the following values

Seed:                            100
at time 1492 process 2 is entering DISK2

at time 1493 process 118 is leaving CPU

at time 1493 process 118 is leaving simulation

at time 1493 process 119 is entering CPU

at time 1499 process 68 is leaving DISK1

at time 1499 process 69 is entering DISK1

at time 1500 process 123 is arriving at CPU queue

at time 1505 process 119 is leaving CPU

at time 1505 process 36 is entering CPU

at time 1513 process 124 is arriving at CPU queue

at time 1514 process 36 is leaving CPU

at time 1514 process 120 is entering CPU

at time 1518 process 120 is leaving CPU

at time 1518 process 72 is entering CPU

at time 1520 process 72 is leaving CPU

at time 1520 process 121 is entering CPU

at time 1521 process 2 is leaving DISK2

at time 1521 process 78 is entering DISK2

at time 1523 process 125 is arriving at CPU queue

at time 1525 process 121 is leaving CPU

at time 1525 process 121 is leaving simulation

at time 1525 process 122 is entering CPU

at time 1531 process 122 is leaving CPU

at time 1531 process 39 is entering CPU

at time 1537 process 126 is arriving at CPU queue

at time 1542 process 39 is leaving CPU

at time 1542 process 68 is entering CPU

at time 1544 process 127 is arriving at CPU queue

at time 1547 process 69 is leaving DISK1

at time 1547 process 19 is entering DISK1

at time 1551 process 68 is leaving CPU

at time 1551 process 123 is entering CPU

at time 1554 process 123 is leaving CPU

at time 1554 process 123 is leaving simulation

at time 1554 process 124 is entering CPU

at time 1556 process 128 is arriving at CPU queue

at time 1557 process 78 is leaving DISK2

at time 1557 process 42 is entering DISK2

